pokemon_id,move_id,pokemon_name,move_name
614,416,beartic,giga-impact
614,419,beartic,avalanche
614,421,beartic,shadow-claw
614,423,beartic,ice-fang
614,444,beartic,stone-edge
614,447,beartic,grass-knot
614,453,beartic,aqua-jet
614,468,beartic,hone-claws
614,484,beartic,heavy-slam
614,496,beartic,round
614,497,beartic,echoed-voice
614,523,beartic,bulldoze
614,524,beartic,frost-breath
614,555,beartic,snarl
614,556,beartic,icicle-crash
614,583,beartic,play-rough
614,589,beartic,play-nice
614,590,beartic,confide
614,612,beartic,power-up-punch
614,675,beartic,throat-chop
614,710,beartic,liquidation
614,776,beartic,body-press
614,851,beartic,tera-blast
614,883,beartic,snowscape
614,885,beartic,trailblaze
614,886,beartic,chilling-water
614,912,beartic,hard-press
615,20,cryogonal,bind
615,34,cryogonal,body-slam
615,36,cryogonal,take-down
615,54,cryogonal,mist
615,58,cryogonal,ice-beam
615,59,cryogonal,blizzard
615,62,cryogonal,aurora-beam
615,63,cryogonal,hyper-beam
615,76,cryogonal,solar-beam
615,92,cryogonal,toxic
615,104,cryogonal,double-team
615,105,cryogonal,recover
615,109,cryogonal,confuse-ray
615,113,cryogonal,light-screen
615,114,cryogonal,haze
615,115,cryogonal,reflect
615,120,cryogonal,self-destruct
615,151,cryogonal,acid-armor
615,153,cryogonal,explosion
615,156,cryogonal,rest
615,159,cryogonal,sharpen
615,163,cryogonal,slash
615,164,cryogonal,substitute
615,173,cryogonal,snore
615,182,cryogonal,protect
615,184,cryogonal,scary-face
615,196,cryogonal,icy-wind
615,203,cryogonal,endure
615,207,cryogonal,swagger
615,213,cryogonal,attract
615,214,cryogonal,sleep-talk
615,216,cryogonal,return
615,218,cryogonal,frustration
615,229,cryogonal,rapid-spin
615,237,cryogonal,hidden-power
615,240,cryogonal,rain-dance
615,246,cryogonal,ancient-power
615,258,cryogonal,hail
615,263,cryogonal,facade
615,277,cryogonal,magic-coat
615,282,cryogonal,knock-off
615,290,cryogonal,secret-power
615,324,cryogonal,signal-beam
615,329,cryogonal,sheer-cold
615,333,cryogonal,icicle-spear
615,334,cryogonal,iron-defense
615,352,cryogonal,water-pulse
615,398,cryogonal,poison-jab
615,400,cryogonal,night-slash
615,416,cryogonal,giga-impact
615,419,cryogonal,avalanche
615,420,cryogonal,ice-shard
615,430,cryogonal,flash-cannon
615,432,cryogonal,defog
615,496,cryogonal,round
615,512,cryogonal,acrobatics
615,524,cryogonal,frost-breath
615,573,cryogonal,freeze-dry
615,590,cryogonal,confide
615,673,cryogonal,laser-focus
615,694,cryogonal,aurora-veil
615,813,cryogonal,triple-axel
615,851,cryogonal,tera-blast
615,861,cryogonal,ice-spinner
615,883,cryogonal,snowscape
615,886,cryogonal,chilling-water
616,34,shelmet,body-slam
616,38,shelmet,double-edge
616,51,shelmet,acid
616,71,shelmet,absorb
616,72,shelmet,mega-drain
616,92,shelmet,toxic
616,104,shelmet,double-team
616,105,shelmet,recover
616,117,shelmet,bide
616,141,shelmet,leech-life
616,151,shelmet,acid-armor
616,156,shelmet,rest
616,164,shelmet,substitute
616,170,shelmet,mind-reader
616,173,shelmet,snore
616,174,shelmet,curse
616,182,shelmet,protect
616,188,shelmet,sludge-bomb
616,189,shelmet,mud-slap
616,191,shelmet,spikes
616,202,shelmet,giga-drain
616,203,shelmet,endure
616,207,shelmet,swagger
616,213,shelmet,attract
616,214,shelmet,sleep-talk
616,216,shelmet,return
616,218,shelmet,frustration
616,226,shelmet,baton-pass
616,227,shelmet,encore
616,228,shelmet,pursuit
616,237,shelmet,hidden-power
616,240,shelmet,rain-dance
616,263,shelmet,facade
616,281,shelmet,yawn
616,290,shelmet,secret-power
616,324,shelmet,signal-beam
616,341,shelmet,mud-shot
616,364,shelmet,feint
616,380,shelmet,gastro-acid
616,385,shelmet,guard-swap
616,390,shelmet,toxic-spikes
616,405,shelmet,bug-buzz
616,412,shelmet,energy-ball
616,450,shelmet,bug-bite
616,470,shelmet,guard-split
616,474,shelmet,venoshock
616,496,shelmet,round
616,515,shelmet,final-gambit
616,522,shelmet,struggle-bug
616,590,shelmet,confide
616,611,shelmet,infestation
616,806,shelmet,skitter-smack
617,34,accelgor,body-slam
617,51,accelgor,acid
617,63,accelgor,hyper-beam
617,71,accelgor,absorb
617,72,accelgor,mega-drain
617,92,accelgor,toxic
617,97,accelgor,agility
617,98,accelgor,quick-attack
617,104,accelgor,double-team
617,105,accelgor,recover
617,129,accelgor,swift
617,141,accelgor,leech-life
617,151,accelgor,acid-armor
617,156,accelgor,rest
617,164,accelgor,substitute
617,173,accelgor,snore
617,174,accelgor,curse
617,179,accelgor,reversal
617,182,accelgor,protect
617,188,accelgor,sludge-bomb
617,191,accelgor,spikes
617,201,accelgor,sandstorm
617,202,accelgor,giga-drain
617,203,accelgor,endure
617,207,accelgor,swagger
617,213,accelgor,attract
617,214,accelgor,sleep-talk
617,216,accelgor,return
617,218,accelgor,frustration
617,226,accelgor,baton-pass
617,227,accelgor,encore
617,237,accelgor,hidden-power
617,240,accelgor,rain-dance
617,263,accelgor,facade
617,281,accelgor,yawn
617,282,accelgor,knock-off
617,290,accelgor,secret-power
617,324,accelgor,signal-beam
617,341,accelgor,mud-shot
617,369,accelgor,u-turn
617,380,accelgor,gastro-acid
617,382,accelgor,me-first
617,384,accelgor,power-swap
617,385,accelgor,guard-swap
617,390,accelgor,toxic-spikes
617,405,accelgor,bug-buzz
617,409,accelgor,drain-punch
617,411,accelgor,focus-blast
617,412,accelgor,energy-ball
617,416,accelgor,giga-impact
617,450,accelgor,bug-bite
617,474,accelgor,venoshock
617,491,accelgor,acid-spray
617,496,accelgor,round
617,515,accelgor,final-gambit
617,522,accelgor,struggle-bug
617,590,accelgor,confide
617,594,accelgor,water-shuriken
617,599,accelgor,venom-drench
617,611,accelgor,infestation
617,673,accelgor,laser-focus
617,806,accelgor,skitter-smack
618,33,stunfisk,tackle
618,55,stunfisk,water-gun
618,57,stunfisk,surf
618,84,stunfisk,thunder-shock
618,85,stunfisk,thunderbolt
618,86,stunfisk,thunder-wave
618,87,stunfisk,thunder
618,89,stunfisk,earthquake
618,90,stunfisk,fissure
618,91,stunfisk,dig
618,92,stunfisk,toxic
618,104,stunfisk,double-team
618,117,stunfisk,bide
618,148,stunfisk,flash
618,156,stunfisk,rest
618,157,stunfisk,rock-slide
618,164,stunfisk,substitute
618,173,stunfisk,snore
618,174,stunfisk,curse
618,175,stunfisk,flail
618,180,stunfisk,spite
618,182,stunfisk,protect
618,188,stunfisk,sludge-bomb
618,189,stunfisk,mud-slap
618,201,stunfisk,sandstorm
618,203,stunfisk,endure
618,207,stunfisk,swagger
618,209,stunfisk,spark
618,213,stunfisk,attract
618,214,stunfisk,sleep-talk
618,216,stunfisk,return
618,218,stunfisk,frustration
618,220,stunfisk,pain-split
618,237,stunfisk,hidden-power
618,240,stunfisk,rain-dance
618,253,stunfisk,uproar
618,263,stunfisk,facade
618,268,stunfisk,charge
618,279,stunfisk,revenge
618,281,stunfisk,yawn
618,283,stunfisk,endeavor
618,290,stunfisk,secret-power
618,293,stunfisk,camouflage
618,300,stunfisk,mud-sport
618,310,stunfisk,astonish
618,317,stunfisk,rock-tomb
618,330,stunfisk,muddy-water
618,340,stunfisk,bounce
618,341,stunfisk,mud-shot
618,351,stunfisk,shock-wave
618,352,stunfisk,water-pulse
618,371,stunfisk,payback
618,382,stunfisk,me-first
618,389,stunfisk,sucker-punch
618,393,stunfisk,magnet-rise
618,401,stunfisk,aqua-tail
618,414,stunfisk,earth-power
618,426,stunfisk,mud-bomb
618,435,stunfisk,discharge
618,444,stunfisk,stone-edge
618,446,stunfisk,stealth-rock
618,482,stunfisk,sludge-wave
618,492,stunfisk,foul-play
618,496,stunfisk,round
618,503,stunfisk,scald
618,513,stunfisk,reflect-type
618,523,stunfisk,bulldoze
618,527,stunfisk,electroweb
618,590,stunfisk,confide
618,598,stunfisk,eerie-impulse
618,604,stunfisk,electric-terrain
618,611,stunfisk,infestation
618,707,stunfisk,stomping-tantrum
618,808,stunfisk,lash-out
619,1,mienfoo,pound
619,3,mienfoo,double-slap
619,5,mienfoo,mega-punch
619,14,mienfoo,swords-dance
619,25,mienfoo,mega-kick
619,26,mienfoo,jump-kick
619,36,mienfoo,take-down
619,67,mienfoo,low-kick
619,70,mienfoo,strength
619,91,mienfoo,dig
619,92,mienfoo,toxic
619,96,mienfoo,meditate
619,97,mienfoo,agility
619,104,mienfoo,double-team
619,115,mienfoo,reflect
619,116,mienfoo,focus-energy
619,129,mienfoo,swift
619,136,mienfoo,high-jump-kick
619,154,mienfoo,fury-swipes
619,156,mienfoo,rest
619,157,mienfoo,rock-slide
619,164,mienfoo,substitute
619,173,mienfoo,snore
619,179,mienfoo,reversal
619,182,mienfoo,protect
619,197,mienfoo,detect
619,203,mienfoo,endure
619,207,mienfoo,swagger
619,213,mienfoo,attract
619,214,mienfoo,sleep-talk
619,216,mienfoo,return
619,218,mienfoo,frustration
619,226,mienfoo,baton-pass
619,233,mienfoo,vital-throw
619,237,mienfoo,hidden-power
619,240,mienfoo,rain-dance
619,241,mienfoo,sunny-day
619,244,mienfoo,psych-up
619,249,mienfoo,rock-smash
619,252,mienfoo,fake-out
619,263,mienfoo,facade
619,264,mienfoo,focus-punch
619,265,mienfoo,smelling-salts
619,269,mienfoo,taunt
619,270,mienfoo,helping-hand
619,272,mienfoo,role-play
619,279,mienfoo,revenge
619,280,mienfoo,brick-break
619,282,mienfoo,knock-off
619,290,mienfoo,secret-power
619,317,mienfoo,rock-tomb
619,332,mienfoo,aerial-ace
619,339,mienfoo,bulk-up
619,340,mienfoo,bounce
619,347,mienfoo,calm-mind
619,364,mienfoo,feint
619,369,mienfoo,u-turn
619,370,mienfoo,close-combat
619,371,mienfoo,payback
619,374,mienfoo,fling
619,382,mienfoo,me-first
619,395,mienfoo,force-palm
619,396,mienfoo,aura-sphere
619,398,mienfoo,poison-jab
619,409,mienfoo,drain-punch
619,411,mienfoo,focus-blast
619,444,mienfoo,stone-edge
619,447,mienfoo,grass-knot
619,468,mienfoo,hone-claws
619,490,mienfoo,low-sweep
619,496,mienfoo,round
619,501,mienfoo,quick-guard
619,502,mienfoo,ally-switch
619,512,mienfoo,acrobatics
619,514,mienfoo,retaliate
619,526,mienfoo,work-up
619,530,mienfoo,dual-chop
619,590,mienfoo,confide
619,612,mienfoo,power-up-punch
619,811,mienfoo,coaching
619,851,mienfoo,tera-blast
619,885,mienfoo,trailblaze
619,918,mienfoo,upper-hand
620,1,mienshao,pound
620,3,mienshao,double-slap
620,5,mienshao,mega-punch
620,14,mienshao,swords-dance
620,25,mienshao,mega-kick
620,26,mienshao,jump-kick
620,36,mienshao,take-down
620,38,mienshao,double-edge
620,63,mienshao,hyper-beam
620,67,mienshao,low-kick
620,70,mienshao,strength
620,91,mienshao,dig
620,92,mienshao,toxic
620,96,mienshao,meditate
620,97,mienshao,agility
620,104,mienshao,double-team
620,115,mienshao,reflect
620,116,mienshao,focus-energy
620,129,mienshao,swift
620,136,mienshao,high-jump-kick
620,154,mienshao,fury-swipes
620,156,mienshao,rest
620,157,mienshao,rock-slide
620,164,mienshao,substitute
620,173,mienshao,snore
620,179,mienshao,reversal
620,182,mienshao,protect
620,197,mienshao,detect
620,203,mienshao,endure
620,207,mienshao,swagger
620,213,mienshao,attract
620,214,mienshao,sleep-talk
620,216,mienshao,return
620,218,mienshao,frustration
620,226,mienshao,baton-pass
620,237,mienshao,hidden-power
620,240,mienshao,rain-dance
620,241,mienshao,sunny-day
620,244,mienshao,psych-up
620,249,mienshao,rock-smash
620,252,mienshao,fake-out
620,263,mienshao,facade
620,264,mienshao,focus-punch
620,269,mienshao,taunt
620,270,mienshao,helping-hand
620,272,mienshao,role-play
620,279,mienshao,revenge
620,280,mienshao,brick-break
620,282,mienshao,knock-off
620,290,mienshao,secret-power
620,299,mienshao,blaze-kick
620,317,mienshao,rock-tomb
620,332,mienshao,aerial-ace
620,339,mienshao,bulk-up
620,340,mienshao,bounce
620,347,mienshao,calm-mind
620,364,mienshao,feint
620,369,mienshao,u-turn
620,370,mienshao,close-combat
620,371,mienshao,payback
620,372,mienshao,assurance
620,374,mienshao,fling
620,395,mienshao,force-palm
620,396,mienshao,aura-sphere
620,398,mienshao,poison-jab
620,409,mienshao,drain-punch
620,410,mienshao,vacuum-wave
620,411,mienshao,focus-blast
620,416,mienshao,giga-impact
620,444,mienshao,stone-edge
620,447,mienshao,grass-knot
620,468,mienshao,hone-claws
620,469,mienshao,wide-guard
620,490,mienshao,low-sweep
620,496,mienshao,round
620,501,mienshao,quick-guard
620,502,mienshao,ally-switch
620,512,mienshao,acrobatics
620,514,mienshao,retaliate
620,526,mienshao,work-up
620,530,mienshao,dual-chop
620,590,mienshao,confide
620,612,mienshao,power-up-punch
620,673,mienshao,laser-focus
620,693,mienshao,brutal-swing
620,811,mienshao,coaching
620,813,mienshao,triple-axel
620,851,mienshao,tera-blast
620,861,mienshao,ice-spinner
620,885,mienshao,trailblaze
620,918,mienshao,upper-hand
621,5,druddigon,mega-punch
621,7,druddigon,fire-punch
621,9,druddigon,thunder-punch
621,10,druddigon,scratch
621,15,druddigon,cut
621,34,druddigon,body-slam
621,43,druddigon,leer
621,44,druddigon,bite
621,46,druddigon,roar
621,53,druddigon,flamethrower
621,57,druddigon,surf
621,63,druddigon,hyper-beam
621,70,druddigon,strength
621,82,druddigon,dragon-rage
621,89,druddigon,earthquake
621,91,druddigon,dig
621,92,druddigon,toxic
621,104,druddigon,double-team
621,137,druddigon,glare
621,156,druddigon,rest
621,157,druddigon,rock-slide
621,163,druddigon,slash
621,164,druddigon,substitute
621,173,druddigon,snore
621,182,druddigon,protect
621,184,druddigon,scary-face
621,185,druddigon,feint-attack
621,188,druddigon,sludge-bomb
621,200,druddigon,outrage
621,203,druddigon,endure
621,207,druddigon,swagger
621,213,druddigon,attract
621,214,druddigon,sleep-talk
621,216,druddigon,return
621,218,druddigon,frustration
621,228,druddigon,pursuit
621,231,druddigon,iron-tail
621,232,druddigon,metal-claw
621,237,druddigon,hidden-power
621,240,druddigon,rain-dance
621,241,druddigon,sunny-day
621,242,druddigon,crunch
621,249,druddigon,rock-smash
621,257,druddigon,heat-wave
621,259,druddigon,torment
621,263,druddigon,facade
621,269,druddigon,taunt
621,276,druddigon,superpower
621,279,druddigon,revenge
621,289,druddigon,snatch
621,290,druddigon,secret-power
621,306,druddigon,crush-claw
621,317,druddigon,rock-tomb
621,332,druddigon,aerial-ace
621,337,druddigon,dragon-claw
621,342,druddigon,poison-tail
621,351,druddigon,shock-wave
621,371,druddigon,payback
621,374,druddigon,fling
621,389,druddigon,sucker-punch
621,399,druddigon,dark-pulse
621,400,druddigon,night-slash
621,401,druddigon,aqua-tail
621,406,druddigon,dragon-pulse
621,411,druddigon,focus-blast
621,416,druddigon,giga-impact
621,421,druddigon,shadow-claw
621,422,druddigon,thunder-fang
621,424,druddigon,fire-fang
621,430,druddigon,flash-cannon
621,431,druddigon,rock-climb
621,434,druddigon,draco-meteor
621,441,druddigon,gunk-shot
621,442,druddigon,iron-head
621,446,druddigon,stealth-rock
621,451,druddigon,charge-beam
621,468,druddigon,hone-claws
621,479,druddigon,smack-down
621,496,druddigon,round
621,498,druddigon,chip-away
621,510,druddigon,incinerate
621,514,druddigon,retaliate
621,523,druddigon,bulldoze
621,525,druddigon,dragon-tail
621,555,druddigon,snarl
621,590,druddigon,confide
621,612,druddigon,power-up-punch
621,707,druddigon,stomping-tantrum
621,799,druddigon,scale-shot
621,808,druddigon,lash-out
621,814,druddigon,dual-wingbeat
622,1,golett,pound
622,5,golett,mega-punch
622,7,golett,fire-punch
622,8,golett,ice-punch
622,9,golett,thunder-punch
622,25,golett,mega-kick
622,34,golett,body-slam
622,36,golett,take-down
622,38,golett,double-edge
622,58,golett,ice-beam
622,67,golett,low-kick
622,70,golett,strength
622,89,golett,earthquake
622,91,golett,dig
622,92,golett,toxic
622,94,golett,psychic
622,101,golett,night-shade
622,104,golett,double-team
622,109,golett,confuse-ray
622,111,golett,defense-curl
622,115,golett,reflect
622,120,golett,self-destruct
622,148,golett,flash
622,156,golett,rest
622,157,golett,rock-slide
622,164,golett,substitute
622,168,golett,thief
622,173,golett,snore
622,174,golett,curse
622,182,golett,protect
622,189,golett,mud-slap
622,196,golett,icy-wind
622,201,golett,sandstorm
622,203,golett,endure
622,205,golett,rollout
622,207,golett,swagger
622,214,golett,sleep-talk
622,216,golett,return
622,218,golett,frustration
622,219,golett,safeguard
622,222,golett,magnitude
622,223,golett,dynamic-punch
622,237,golett,hidden-power
622,240,golett,rain-dance
622,241,golett,sunny-day
622,244,golett,psych-up
622,247,golett,shadow-ball
622,249,golett,rock-smash
622,263,golett,facade
622,264,golett,focus-punch
622,270,golett,helping-hand
622,276,golett,superpower
622,277,golett,magic-coat
622,280,golett,brick-break
622,282,golett,knock-off
622,286,golett,imprison
622,290,golett,secret-power
622,310,golett,astonish
622,317,golett,rock-tomb
622,324,golett,signal-beam
622,325,golett,shadow-punch
622,334,golett,iron-defense
622,335,golett,block
622,351,golett,shock-wave
622,356,golett,gravity
622,359,golett,hammer-arm
622,360,golett,gyro-ball
622,374,golett,fling
622,397,golett,rock-polish
622,409,golett,drain-punch
622,411,golett,focus-blast
622,414,golett,earth-power
622,446,golett,stealth-rock
622,447,golett,grass-knot
622,477,golett,telekinesis
622,479,golett,smack-down
622,484,golett,heavy-slam
622,490,golett,low-sweep
622,496,golett,round
622,502,golett,ally-switch
622,506,golett,hex
622,523,golett,bulldoze
622,566,golett,phantom-force
622,590,golett,confide
622,612,golett,power-up-punch
622,707,golett,stomping-tantrum
622,809,golett,poltergeist
622,815,golett,scorching-sands
622,851,golett,tera-blast
623,1,golurk,pound
623,5,golurk,mega-punch
623,7,golurk,fire-punch
623,8,golurk,ice-punch
623,9,golurk,thunder-punch
623,19,golurk,fly
623,25,golurk,mega-kick
623,34,golurk,body-slam
623,36,golurk,take-down
623,38,golurk,double-edge
623,58,golurk,ice-beam
623,63,golurk,hyper-beam
623,67,golurk,low-kick
623,70,golurk,strength
623,76,golurk,solar-beam
623,85,golurk,thunderbolt
623,89,golurk,earthquake
623,91,golurk,dig
623,92,golurk,toxic
623,94,golurk,psychic
623,101,golurk,night-shade
623,104,golurk,double-team
623,109,golurk,confuse-ray
623,111,golurk,defense-curl
623,115,golurk,reflect
623,120,golurk,self-destruct
623,148,golurk,flash
623,156,golurk,rest
623,157,golurk,rock-slide
623,164,golurk,substitute
623,168,golurk,thief
623,173,golurk,snore
623,174,golurk,curse
623,182,golurk,protect
623,189,golurk,mud-slap
623,196,golurk,icy-wind
623,201,golurk,sandstorm
623,203,golurk,endure
623,205,golurk,rollout
623,207,golurk,swagger
623,214,golurk,sleep-talk
623,216,golurk,return
623,218,golurk,frustration
623,219,golurk,safeguard
623,222,golurk,magnitude
623,223,golurk,dynamic-punch
623,237,golurk,hidden-power
623,240,golurk,rain-dance
623,241,golurk,sunny-day
623,244,golurk,psych-up
623,247,golurk,shadow-ball
623,249,golurk,rock-smash
623,263,golurk,facade
623,264,golurk,focus-punch
623,270,golurk,helping-hand
623,271,golurk,trick
623,276,golurk,superpower
623,277,golurk,magic-coat
623,280,golurk,brick-break
623,282,golurk,knock-off
623,286,golurk,imprison
623,290,golurk,secret-power
623,310,golurk,astonish
623,317,golurk,rock-tomb
623,324,golurk,signal-beam
623,325,golurk,shadow-punch
623,334,golurk,iron-defense
623,335,golurk,block
623,351,golurk,shock-wave
623,356,golurk,gravity
623,359,golurk,hammer-arm
623,360,golurk,gyro-ball
623,370,golurk,close-combat
623,374,golurk,fling
623,397,golurk,rock-polish
623,409,golurk,drain-punch
623,411,golurk,focus-blast
623,414,golurk,earth-power
623,416,golurk,giga-impact
623,428,golurk,zen-headbutt
623,430,golurk,flash-cannon
623,442,golurk,iron-head
623,444,golurk,stone-edge
623,446,golurk,stealth-rock
623,447,golurk,grass-knot
623,451,golurk,charge-beam
623,477,golurk,telekinesis
623,479,golurk,smack-down
623,484,golurk,heavy-slam
623,490,golurk,low-sweep
623,496,golurk,round
623,502,golurk,ally-switch
623,506,golurk,hex
623,523,golurk,bulldoze
623,535,golurk,heat-crash
623,566,golurk,phantom-force
623,590,golurk,confide
623,612,golurk,power-up-punch
623,663,golurk,darkest-lariat
623,667,golurk,high-horsepower
623,707,golurk,stomping-tantrum
623,776,golurk,body-press
623,809,golurk,poltergeist
623,815,golurk,scorching-sands
623,838,golurk,headlong-rush
623,851,golurk,tera-blast
623,912,golurk,hard-press
624,10,pawniard,scratch
624,12,pawniard,guillotine
624,14,pawniard,swords-dance
624,15,pawniard,cut
624,29,pawniard,headbutt
624,36,pawniard,take-down
624,43,pawniard,leer
624,67,pawniard,low-kick
624,86,pawniard,thunder-wave
624,91,pawniard,dig
624,92,pawniard,toxic
624,103,pawniard,screech
624,104,pawniard,double-team
624,156,pawniard,rest
624,163,pawniard,slash
624,164,pawniard,substitute
624,168,pawniard,thief
624,173,pawniard,snore
624,180,pawniard,spite
624,182,pawniard,protect
624,184,pawniard,scary-face
624,185,pawniard,feint-attack
624,201,pawniard,sandstorm
624,203,pawniard,endure
624,206,pawniard,false-swipe
624,207,pawniard,swagger
624,210,pawniard,fury-cutter
624,212,pawniard,mean-look
624,213,pawniard,attract
624,214,pawniard,sleep-talk
624,216,pawniard,return
624,218,pawniard,frustration
624,228,pawniard,pursuit
624,232,pawniard,metal-claw
624,237,pawniard,hidden-power
624,240,pawniard,rain-dance
624,249,pawniard,rock-smash
624,251,pawniard,beat-up
624,259,pawniard,torment
624,263,pawniard,facade
624,269,pawniard,taunt
624,272,pawniard,role-play
624,279,pawniard,revenge
624,280,pawniard,brick-break
624,282,pawniard,knock-off
624,289,pawniard,snatch
624,290,pawniard,secret-power
624,317,pawniard,rock-tomb
624,319,pawniard,metal-sound
624,332,pawniard,aerial-ace
624,334,pawniard,iron-defense
624,371,pawniard,payback
624,372,pawniard,assurance
624,373,pawniard,embargo
624,374,pawniard,fling
624,389,pawniard,sucker-punch
624,393,pawniard,magnet-rise
624,397,pawniard,rock-polish
624,398,pawniard,poison-jab
624,399,pawniard,dark-pulse
624,400,pawniard,night-slash
624,403,pawniard,air-slash
624,404,pawniard,x-scissor
624,421,pawniard,shadow-claw
624,427,pawniard,psycho-cut
624,430,pawniard,flash-cannon
624,442,pawniard,iron-head
624,444,pawniard,stone-edge
624,446,pawniard,stealth-rock
624,447,pawniard,grass-knot
624,468,pawniard,hone-claws
624,490,pawniard,low-sweep
624,492,pawniard,foul-play
624,496,pawniard,round
624,501,pawniard,quick-guard
624,514,pawniard,retaliate
624,530,pawniard,dual-chop
624,555,pawniard,snarl
624,590,pawniard,confide
624,612,pawniard,power-up-punch
624,673,pawniard,laser-focus
624,796,pawniard,steel-beam
624,808,pawniard,lash-out
624,851,pawniard,tera-blast
625,10,bisharp,scratch
625,12,bisharp,guillotine
625,14,bisharp,swords-dance
625,15,bisharp,cut
625,36,bisharp,take-down
625,43,bisharp,leer
625,63,bisharp,hyper-beam
625,67,bisharp,low-kick
625,86,bisharp,thunder-wave
625,91,bisharp,dig
625,92,bisharp,toxic
625,103,bisharp,screech
625,104,bisharp,double-team
625,156,bisharp,rest
625,163,bisharp,slash
625,164,bisharp,substitute
625,168,bisharp,thief
625,173,bisharp,snore
625,179,bisharp,reversal
625,180,bisharp,spite
625,182,bisharp,protect
625,184,bisharp,scary-face
625,185,bisharp,feint-attack
625,201,bisharp,sandstorm
625,203,bisharp,endure
625,206,bisharp,false-swipe
625,207,bisharp,swagger
625,210,bisharp,fury-cutter
625,213,bisharp,attract
625,214,bisharp,sleep-talk
625,216,bisharp,return
625,218,bisharp,frustration
625,232,bisharp,metal-claw
625,237,bisharp,hidden-power
625,240,bisharp,rain-dance
625,249,bisharp,rock-smash
625,251,bisharp,beat-up
625,259,bisharp,torment
625,263,bisharp,facade
625,269,bisharp,taunt
625,272,bisharp,role-play
625,279,bisharp,revenge
625,280,bisharp,brick-break
625,282,bisharp,knock-off
625,289,bisharp,snatch
625,290,bisharp,secret-power
625,317,bisharp,rock-tomb
625,319,bisharp,metal-sound
625,332,bisharp,aerial-ace
625,334,bisharp,iron-defense
625,368,bisharp,metal-burst
625,371,bisharp,payback
625,372,bisharp,assurance
625,373,bisharp,embargo
625,374,bisharp,fling
625,393,bisharp,magnet-rise
625,397,bisharp,rock-polish
625,398,bisharp,poison-jab
625,399,bisharp,dark-pulse
625,400,bisharp,night-slash
625,403,bisharp,air-slash
625,404,bisharp,x-scissor
625,411,bisharp,focus-blast
625,416,bisharp,giga-impact
625,421,bisharp,shadow-claw
625,427,bisharp,psycho-cut
625,430,bisharp,flash-cannon
625,442,bisharp,iron-head
625,444,bisharp,stone-edge
625,446,bisharp,stealth-rock
625,447,bisharp,grass-knot
625,468,bisharp,hone-claws
625,490,bisharp,low-sweep
625,492,bisharp,foul-play
625,496,bisharp,round
625,514,bisharp,retaliate
625,530,bisharp,dual-chop
625,555,bisharp,snarl
625,590,bisharp,confide
625,612,bisharp,power-up-punch
625,673,bisharp,laser-focus
625,675,bisharp,throat-chop
625,796,bisharp,steel-beam
625,808,bisharp,lash-out
625,851,bisharp,tera-blast
626,14,bouffalant,swords-dance
626,15,bouffalant,cut
626,23,bouffalant,stomp
626,29,bouffalant,headbutt
626,30,bouffalant,horn-attack
626,31,bouffalant,fury-attack
626,33,bouffalant,tackle
626,34,bouffalant,body-slam
626,37,bouffalant,thrash
626,43,bouffalant,leer
626,57,bouffalant,surf
626,70,bouffalant,strength
626,89,bouffalant,earthquake
626,92,bouffalant,toxic
626,99,bouffalant,rage
626,104,bouffalant,double-team
626,116,bouffalant,focus-energy
626,130,bouffalant,skull-bash
626,133,bouffalant,amnesia
626,156,bouffalant,rest
626,157,bouffalant,rock-slide
626,164,bouffalant,substitute
626,173,bouffalant,snore
626,179,bouffalant,reversal
626,182,bouffalant,protect
626,184,bouffalant,scary-face
626,189,bouffalant,mud-slap
626,200,bouffalant,outrage
626,203,bouffalant,endure
626,207,bouffalant,swagger
626,213,bouffalant,attract
626,214,bouffalant,sleep-talk
626,216,bouffalant,return
626,218,bouffalant,frustration
626,224,bouffalant,megahorn
626,228,bouffalant,pursuit
626,237,bouffalant,hidden-power
626,240,bouffalant,rain-dance
626,241,bouffalant,sunny-day
626,249,bouffalant,rock-smash
626,253,bouffalant,uproar
626,263,bouffalant,facade
626,269,bouffalant,taunt
626,276,bouffalant,superpower
626,279,bouffalant,revenge
626,283,bouffalant,endeavor
626,290,bouffalant,secret-power
626,317,bouffalant,rock-tomb
626,332,bouffalant,aerial-ace
626,341,bouffalant,mud-shot
626,370,bouffalant,close-combat
626,371,bouffalant,payback
626,372,bouffalant,assurance
626,398,bouffalant,poison-jab
626,416,bouffalant,giga-impact
626,428,bouffalant,zen-headbutt
626,431,bouffalant,rock-climb
626,442,bouffalant,iron-head
626,444,bouffalant,stone-edge
626,496,bouffalant,round
626,514,bouffalant,retaliate
626,523,bouffalant,bulldoze
626,526,bouffalant,work-up
626,528,bouffalant,wild-charge
626,538,bouffalant,cotton-guard
626,543,bouffalant,head-charge
626,562,bouffalant,belch
626,590,bouffalant,confide
626,667,bouffalant,high-horsepower
626,675,bouffalant,throat-chop
626,684,bouffalant,smart-strike
626,707,bouffalant,stomping-tantrum
626,808,bouffalant,lash-out
627,15,rufflet,cut
627,17,rufflet,wing-attack
627,18,rufflet,whirlwind
627,19,rufflet,fly
627,31,rufflet,fury-attack
627,34,rufflet,body-slam
627,36,rufflet,take-down
627,37,rufflet,thrash
627,38,rufflet,double-edge
627,43,rufflet,leer
627,64,rufflet,peck
627,70,rufflet,strength
627,92,rufflet,toxic
627,97,rufflet,agility
