pokemon_id,region_id,pokemon_name,region_name
338,13,solrock,pearl
338,7,solrock,ruby
338,20,solrock,xd
338,12,solrock,diamond
338,24,solrock,y
338,21,solrock,black-2
338,22,solrock,white-2
338,16,solrock,soulsilver
338,17,solrock,black
339,27,barboach,sun
339,36,barboach,the-crown-tundra-sword
339,21,barboach,black-2
339,17,barboach,black
339,50,barboach,the-isle-of-armor-shield
339,14,barboach,platinum
339,7,barboach,ruby
339,24,barboach,y
339,22,barboach,white-2
339,18,barboach,white
339,35,barboach,the-isle-of-armor-sword
339,13,barboach,pearl
339,30,barboach,ultra-moon
339,12,barboach,diamond
339,23,barboach,x
339,15,barboach,heartgold
339,33,barboach,sword
339,34,barboach,shield
339,9,barboach,emerald
339,28,barboach,moon
339,8,barboach,sapphire
339,29,barboach,ultra-sun
339,16,barboach,soulsilver
339,51,barboach,the-crown-tundra-shield
340,27,whiscash,sun
340,36,whiscash,the-crown-tundra-sword
340,21,whiscash,black-2
340,17,whiscash,black
340,50,whiscash,the-isle-of-armor-shield
340,14,whiscash,platinum
340,7,whiscash,ruby
340,24,whiscash,y
340,22,whiscash,white-2
340,18,whiscash,white
340,35,whiscash,the-isle-of-armor-sword
340,13,whiscash,pearl
340,30,whiscash,ultra-moon
340,12,whiscash,diamond
340,15,whiscash,heartgold
340,23,whiscash,x
340,33,whiscash,sword
340,34,whiscash,shield
340,9,whiscash,emerald
340,28,whiscash,moon
340,8,whiscash,sapphire
340,29,whiscash,ultra-sun
340,16,whiscash,soulsilver
340,51,whiscash,the-crown-tundra-shield
341,23,corphish,x
341,15,corphish,heartgold
341,33,corphish,sword
341,34,corphish,shield
341,50,corphish,the-isle-of-armor-shield
341,29,corphish,ultra-sun
341,35,corphish,the-isle-of-armor-sword
341,9,corphish,emerald
341,14,corphish,platinum
341,13,corphish,pearl
341,7,corphish,ruby
341,30,corphish,ultra-moon
341,8,corphish,sapphire
341,12,corphish,diamond
341,24,corphish,y
341,21,corphish,black-2
341,22,corphish,white-2
341,16,corphish,soulsilver
342,23,crawdaunt,x
342,33,crawdaunt,sword
342,34,crawdaunt,shield
342,50,crawdaunt,the-isle-of-armor-shield
342,29,crawdaunt,ultra-sun
342,35,crawdaunt,the-isle-of-armor-sword
342,36,crawdaunt,the-crown-tundra-sword
342,14,crawdaunt,platinum
342,13,crawdaunt,pearl
342,30,crawdaunt,ultra-moon
342,12,crawdaunt,diamond
342,24,crawdaunt,y
342,21,crawdaunt,black-2
342,22,crawdaunt,white-2
342,51,crawdaunt,the-crown-tundra-shield
343,15,baltoy,heartgold
343,33,baltoy,sword
343,34,baltoy,shield
343,9,baltoy,emerald
343,36,baltoy,the-crown-tundra-sword
343,7,baltoy,ruby
343,14,baltoy,platinum
343,13,baltoy,pearl
343,20,baltoy,xd
343,30,baltoy,ultra-moon
343,8,baltoy,sapphire
343,12,baltoy,diamond
343,21,baltoy,black-2
343,22,baltoy,white-2
344,33,claydol,sword
344,34,claydol,shield
344,51,claydol,the-crown-tundra-shield
344,18,claydol,white
344,9,claydol,emerald
344,7,claydol,ruby
344,8,claydol,sapphire
344,36,claydol,the-crown-tundra-sword
344,17,claydol,black
345,15,lileep,heartgold
345,29,lileep,ultra-sun
345,18,lileep,white
345,9,lileep,emerald
345,7,lileep,ruby
345,13,lileep,pearl
345,14,lileep,platinum
345,17,lileep,black
345,30,lileep,ultra-moon
345,8,lileep,sapphire
345,12,lileep,diamond
345,21,lileep,black-2
345,36,lileep,the-crown-tundra-sword
345,22,lileep,white-2
345,16,lileep,soulsilver
345,51,lileep,the-crown-tundra-shield
346,36,cradily,the-crown-tundra-sword
346,51,cradily,the-crown-tundra-shield
347,15,anorith,heartgold
347,29,anorith,ultra-sun
347,18,anorith,white
347,9,anorith,emerald
347,7,anorith,ruby
347,13,anorith,pearl
347,14,anorith,platinum
347,17,anorith,black
347,30,anorith,ultra-moon
347,8,anorith,sapphire
347,12,anorith,diamond
347,21,anorith,black-2
347,36,anorith,the-crown-tundra-sword
347,22,anorith,white-2
347,16,anorith,soulsilver
347,51,anorith,the-crown-tundra-shield
348,36,armaldo,the-crown-tundra-sword
348,51,armaldo,the-crown-tundra-shield
349,33,feebas,sword
349,34,feebas,shield
349,27,feebas,sun
349,51,feebas,the-crown-tundra-shield
349,29,feebas,ultra-sun
349,18,feebas,white
349,9,feebas,emerald
349,28,feebas,moon
349,36,feebas,the-crown-tundra-sword
349,14,feebas,platinum
349,13,feebas,pearl
349,7,feebas,ruby
349,30,feebas,ultra-moon
349,8,feebas,sapphire
349,12,feebas,diamond
349,21,feebas,black-2
349,22,feebas,white-2
349,17,feebas,black
350,33,milotic,sword
350,34,milotic,shield
350,18,milotic,white
350,21,milotic,black-2
350,51,milotic,the-crown-tundra-shield
350,36,milotic,the-crown-tundra-sword
350,22,milotic,white-2
350,17,milotic,black
351,25,castform,omega-ruby
351,27,castform,sun
351,29,castform,ultra-sun
351,9,castform,emerald
351,28,castform,moon
351,14,castform,platinum
351,13,castform,pearl
351,7,castform,ruby
351,26,castform,alpha-sapphire
351,30,castform,ultra-moon
351,8,castform,sapphire
351,12,castform,diamond
351,21,castform,black-2
351,22,castform,white-2
352,23,kecleon,x
352,25,kecleon,omega-ruby
352,29,kecleon,ultra-sun
352,9,kecleon,emerald
352,14,kecleon,platinum
352,7,kecleon,ruby
352,26,kecleon,alpha-sapphire
352,30,kecleon,ultra-moon
352,8,kecleon,sapphire
352,12,kecleon,diamond
352,24,kecleon,y
352,21,kecleon,black-2
352,22,kecleon,white-2
353,15,shuppet,heartgold
353,23,shuppet,x
353,25,shuppet,omega-ruby
353,9,shuppet,emerald
353,7,shuppet,ruby
353,26,shuppet,alpha-sapphire
353,30,shuppet,ultra-moon
353,8,shuppet,sapphire
353,24,shuppet,y
353,29,shuppet,ultra-sun
353,16,shuppet,soulsilver
354,23,banette,x
354,15,banette,heartgold
354,29,banette,ultra-sun
354,9,banette,emerald
354,14,banette,platinum
354,13,banette,pearl
354,20,banette,xd
354,30,banette,ultra-moon
354,8,banette,sapphire
354,12,banette,diamond
354,24,banette,y
354,21,banette,black-2
354,22,banette,white-2
354,16,banette,soulsilver
355,15,duskull,heartgold
355,33,duskull,sword
355,34,duskull,shield
355,9,duskull,emerald
355,14,duskull,platinum
355,13,duskull,pearl
355,7,duskull,ruby
355,8,duskull,sapphire
355,12,duskull,diamond
355,20,duskull,xd
355,16,duskull,soulsilver
356,15,dusclops,heartgold
356,33,dusclops,sword
356,34,dusclops,shield
356,23,dusclops,x
356,14,dusclops,platinum
356,13,dusclops,pearl
356,7,dusclops,ruby
356,12,dusclops,diamond
356,24,dusclops,y
356,36,dusclops,the-crown-tundra-sword
356,16,dusclops,soulsilver
356,51,dusclops,the-crown-tundra-shield
357,24,tropius,y
357,23,tropius,x
357,29,tropius,ultra-sun
357,18,tropius,white
357,9,tropius,emerald
357,7,tropius,ruby
357,14,tropius,platinum
357,30,tropius,ultra-moon
357,8,tropius,sapphire
357,19,tropius,colosseum
357,21,tropius,black-2
357,22,tropius,white-2
357,17,tropius,black
358,15,chimecho,heartgold
358,18,chimecho,white
358,9,chimecho,emerald
358,14,chimecho,platinum
358,13,chimecho,pearl
358,7,chimecho,ruby
358,8,chimecho,sapphire
358,12,chimecho,diamond
358,16,chimecho,soulsilver
358,17,chimecho,black
359,27,absol,sun
359,36,absol,the-crown-tundra-sword
359,21,absol,black-2
359,17,absol,black
359,14,absol,platinum
359,7,absol,ruby
359,24,absol,y
359,19,absol,colosseum
359,22,absol,white-2
359,18,absol,white
359,13,absol,pearl
359,30,absol,ultra-moon
359,12,absol,diamond
359,15,absol,heartgold
359,23,absol,x
359,9,absol,emerald
359,28,absol,moon
359,8,absol,sapphire
359,29,absol,ultra-sun
359,16,absol,soulsilver
359,51,absol,the-crown-tundra-shield
360,33,wynaut,sword
360,34,wynaut,shield
360,25,wynaut,omega-ruby
360,9,wynaut,emerald
360,7,wynaut,ruby
360,26,wynaut,alpha-sapphire
360,8,wynaut,sapphire
361,27,snorunt,sun
361,36,snorunt,the-crown-tundra-sword
361,25,snorunt,omega-ruby
361,14,snorunt,platinum
361,7,snorunt,ruby
361,24,snorunt,y
361,13,snorunt,pearl
361,30,snorunt,ultra-moon
361,12,snorunt,diamond
361,20,snorunt,xd
361,34,snorunt,shield
361,33,snorunt,sword
361,23,snorunt,x
361,28,snorunt,moon
361,9,snorunt,emerald
361,26,snorunt,alpha-sapphire
361,8,snorunt,sapphire
361,29,snorunt,ultra-sun
361,51,snorunt,the-crown-tundra-shield
362,34,glalie,shield
362,33,glalie,sword
362,27,glalie,sun
362,29,glalie,ultra-sun
362,28,glalie,moon
362,30,glalie,ultra-moon
362,36,glalie,the-crown-tundra-sword
362,51,glalie,the-crown-tundra-shield
363,27,spheal,sun
363,36,spheal,the-crown-tundra-sword
363,21,spheal,black-2
363,17,spheal,black
363,25,spheal,omega-ruby
363,7,spheal,ruby
363,24,spheal,y
363,22,spheal,white-2
363,18,spheal,white
363,13,spheal,pearl
363,30,spheal,ultra-moon
363,20,spheal,xd
363,15,spheal,heartgold
363,23,spheal,x
363,9,spheal,emerald
363,28,spheal,moon
363,26,spheal,alpha-sapphire
363,8,spheal,sapphire
363,29,spheal,ultra-sun
363,16,spheal,soulsilver
363,51,spheal,the-crown-tundra-shield
364,15,sealeo,heartgold
364,18,sealeo,white
364,36,sealeo,the-crown-tundra-sword
364,14,sealeo,platinum
364,13,sealeo,pearl
364,51,sealeo,the-crown-tundra-shield
364,21,sealeo,black-2
364,22,sealeo,white-2
364,16,sealeo,soulsilver
364,17,sealeo,black
365,18,walrein,white
365,21,walrein,black-2
365,51,walrein,the-crown-tundra-shield
365,36,walrein,the-crown-tundra-sword
365,22,walrein,white-2
365,17,walrein,black
366,15,clamperl,heartgold
366,23,clamperl,x
366,29,clamperl,ultra-sun
366,18,clamperl,white
366,9,clamperl,emerald
366,7,clamperl,ruby
366,13,clamperl,pearl
366,30,clamperl,ultra-moon
366,8,clamperl,sapphire
366,12,clamperl,diamond
366,24,clamperl,y
366,21,clamperl,black-2
366,22,clamperl,white-2
366,16,clamperl,soulsilver
366,17,clamperl,black
367,23,huntail,x
367,29,huntail,ultra-sun
367,30,huntail,ultra-moon
367,21,huntail,black-2
367,17,huntail,black
368,18,gorebyss,white
368,30,gorebyss,ultra-moon
368,24,gorebyss,y
368,29,gorebyss,ultra-sun
368,22,gorebyss,white-2
369,27,relicanth,sun
369,36,relicanth,the-crown-tundra-sword
369,21,relicanth,black-2
369,17,relicanth,black
369,14,relicanth,platinum
369,7,relicanth,ruby
369,24,relicanth,y
369,22,relicanth,white-2
369,18,relicanth,white
369,13,relicanth,pearl
369,30,relicanth,ultra-moon
369,12,relicanth,diamond
369,15,relicanth,heartgold
369,23,relicanth,x
369,9,relicanth,emerald
369,28,relicanth,moon
369,8,relicanth,sapphire
369,29,relicanth,ultra-sun
369,16,relicanth,soulsilver
369,51,relicanth,the-crown-tundra-shield
370,15,luvdisc,heartgold
370,23,luvdisc,x
370,27,luvdisc,sun
370,29,luvdisc,ultra-sun
370,18,luvdisc,white
370,9,luvdisc,emerald
370,28,luvdisc,moon
370,14,luvdisc,platinum
370,13,luvdisc,pearl
370,7,luvdisc,ruby
370,30,luvdisc,ultra-moon
370,8,luvdisc,sapphire
370,12,luvdisc,diamond
370,24,luvdisc,y
370,21,luvdisc,black-2
370,22,luvdisc,white-2
370,16,luvdisc,soulsilver
370,17,luvdisc,black
371,23,bagon,x
371,15,bagon,heartgold
371,25,bagon,omega-ruby
371,27,bagon,sun
371,29,bagon,ultra-sun
371,9,bagon,emerald
371,28,bagon,moon
371,7,bagon,ruby
371,14,bagon,platinum
371,13,bagon,pearl
371,26,bagon,alpha-sapphire
371,30,bagon,ultra-moon
371,8,bagon,sapphire
371,21,bagon,black-2
371,24,bagon,y
371,36,bagon,the-crown-tundra-sword
371,22,bagon,white-2
371,16,bagon,soulsilver
372,15,shelgon,heartgold
372,23,shelgon,x
372,27,shelgon,sun
372,28,shelgon,moon
372,36,shelgon,the-crown-tundra-sword
372,30,shelgon,ultra-moon
372,24,shelgon,y
372,29,shelgon,ultra-sun
372,16,shelgon,soulsilver
373,27,salamence,sun
373,29,salamence,ultra-sun
373,28,salamence,moon
373,30,salamence,ultra-moon
373,20,salamence,xd
373,36,salamence,the-crown-tundra-sword
374,15,beldum,heartgold
374,25,beldum,omega-ruby
374,27,beldum,sun
374,29,beldum,ultra-sun
374,9,beldum,emerald
374,28,beldum,moon
374,14,beldum,platinum
374,13,beldum,pearl
374,7,beldum,ruby
374,26,beldum,alpha-sapphire
374,30,beldum,ultra-moon
374,8,beldum,sapphire
374,12,beldum,diamond
374,36,beldum,the-crown-tundra-sword
374,16,beldum,soulsilver
374,51,beldum,the-crown-tundra-shield
375,15,metang,heartgold
375,23,metang,x
375,27,metang,sun
375,18,metang,white
375,28,metang,moon
375,36,metang,the-crown-tundra-sword
375,51,metang,the-crown-tundra-shield
375,24,metang,y
375,21,metang,black-2
375,22,metang,white-2
375,16,metang,soulsilver
375,17,metang,black
376,18,metagross,white
376,21,metagross,black-2
376,51,metagross,the-crown-tundra-shield
376,19,metagross,colosseum
376,36,metagross,the-crown-tundra-sword
376,22,metagross,white-2
376,17,metagross,black
377,25,regirock,omega-ruby
377,29,regirock,ultra-sun
377,9,regirock,emerald
377,36,regirock,the-crown-tundra-sword
377,7,regirock,ruby
377,26,regirock,alpha-sapphire
377,30,regirock,ultra-moon
377,8,regirock,sapphire
377,21,regirock,black-2
377,22,regirock,white-2
377,51,regirock,the-crown-tundra-shield
378,25,regice,omega-ruby
378,29,regice,ultra-sun
378,9,regice,emerald
378,36,regice,the-crown-tundra-sword
378,7,regice,ruby
378,26,regice,alpha-sapphire
378,30,regice,ultra-moon
378,8,regice,sapphire
378,21,regice,black-2
378,22,regice,white-2
378,51,regice,the-crown-tundra-shield
379,25,registeel,omega-ruby
379,29,registeel,ultra-sun
379,9,registeel,emerald
379,36,registeel,the-crown-tundra-sword
379,7,registeel,ruby
379,26,registeel,alpha-sapphire
379,30,registeel,ultra-moon
379,8,registeel,sapphire
379,21,registeel,black-2
379,22,registeel,white-2
379,51,registeel,the-crown-tundra-shield
380,15,latias,heartgold
380,25,latias,omega-ruby
380,9,latias,emerald
380,7,latias,ruby
380,26,latias,alpha-sapphire
380,30,latias,ultra-moon
380,8,latias,sapphire
380,22,latias,white-2
380,51,latias,the-crown-tundra-shield
381,25,latios,omega-ruby
381,29,latios,ultra-sun
381,9,latios,emerald
381,36,latios,the-crown-tundra-sword
381,7,latios,ruby
381,26,latios,alpha-sapphire
381,8,latios,sapphire
381,21,latios,black-2
381,16,latios,soulsilver
382,15,kyogre,heartgold
382,9,kyogre,emerald
382,26,kyogre,alpha-sapphire
382,30,kyogre,ultra-moon
382,8,kyogre,sapphire
382,51,kyogre,the-crown-tundra-shield
383,25,groudon,omega-ruby
383,29,groudon,ultra-sun
383,9,groudon,emerald
383,7,groudon,ruby
383,36,groudon,the-crown-tundra-sword
383,16,groudon,soulsilver
384,15,rayquaza,heartgold
384,25,rayquaza,omega-ruby
384,29,rayquaza,ultra-sun
384,9,rayquaza,emerald
384,7,rayquaza,ruby
384,26,rayquaza,alpha-sapphire
384,30,rayquaza,ultra-moon
384,8,rayquaza,sapphire
384,36,rayquaza,the-crown-tundra-sword
384,16,rayquaza,soulsilver
384,51,rayquaza,the-crown-tundra-shield
385,7,jirachi,ruby
385,8,jirachi,sapphire
386,25,deoxys-normal,omega-ruby
386,9,deoxys-normal,emerald
386,26,deoxys-normal,alpha-sapphire
386,10,deoxys-normal,firered
386,11,deoxys-normal,leafgreen
387,25,turtwig,omega-ruby
387,14,turtwig,platinum
387,13,turtwig,pearl
387,26,turtwig,alpha-sapphire
387,12,turtwig,diamond
388,29,grotle,ultra-sun
388,30,grotle,ultra-moon
390,25,chimchar,omega-ruby
390,14,chimchar,platinum
390,13,chimchar,pearl
390,26,chimchar,alpha-sapphire
390,12,chimchar,diamond
391,29,monferno,ultra-sun
391,30,monferno,ultra-moon
393,25,piplup,omega-ruby
393,14,piplup,platinum
393,13,piplup,pearl
393,26,piplup,alpha-sapphire
393,12,piplup,diamond
394,29,prinplup,ultra-sun
394,30,prinplup,ultra-moon
396,23,starly,x
396,15,starly,heartgold
396,14,starly,platinum
396,13,starly,pearl
396,12,starly,diamond
396,24,starly,y
396,16,starly,soulsilver
397,23,staravia,x
397,27,staravia,sun
397,28,staravia,moon
397,14,staravia,platinum
397,13,staravia,pearl
397,12,staravia,diamond
397,24,staravia,y
399,15,bidoof,heartgold
399,23,bidoof,x
399,14,bidoof,platinum
399,13,bidoof,pearl
399,12,bidoof,diamond
399,24,bidoof,y
399,16,bidoof,soulsilver
400,23,bibarel,x
400,18,bibarel,white
400,14,bibarel,platinum
400,13,bibarel,pearl
400,12,bibarel,diamond
400,24,bibarel,y
400,21,bibarel,black-2
400,22,bibarel,white-2
400,17,bibarel,black
401,15,kricketot,heartgold
401,14,kricketot,platinum
401,13,kricketot,pearl
401,12,kricketot,diamond
401,16,kricketot,soulsilver
402,15,kricketune,heartgold
402,25,kricketune,omega-ruby
402,18,kricketune,white
402,14,kricketune,platinum
402,13,kricketune,pearl
402,26,kricketune,alpha-sapphire
402,12,kricketune,diamond
402,16,kricketune,soulsilver
402,17,kricketune,black
403,15,shinx,heartgold
403,50,shinx,the-isle-of-armor-shield
403,35,shinx,the-isle-of-armor-sword
403,14,shinx,platinum
403,13,shinx,pearl
403,12,shinx,diamond
403,16,shinx,soulsilver
404,15,luxio,heartgold
404,23,luxio,x
404,27,luxio,sun
404,50,luxio,the-isle-of-armor-shield
404,35,luxio,the-isle-of-armor-sword
404,28,luxio,moon
404,14,luxio,platinum
404,13,luxio,pearl
404,12,luxio,diamond
404,24,luxio,y
404,16,luxio,soulsilver
405,36,luxray,the-crown-tundra-sword
405,50,luxray,the-isle-of-armor-shield
405,35,luxray,the-isle-of-armor-sword
405,51,luxray,the-crown-tundra-shield
406,15,budew,heartgold
406,23,budew,x
406,33,budew,sword
406,34,budew,shield
406,14,budew,platinum
406,13,budew,pearl
406,12,budew,diamond
406,24,budew,y
406,16,budew,soulsilver
407,34,roserade,shield
407,33,roserade,sword
407,50,roserade,the-isle-of-armor-shield
407,35,roserade,the-isle-of-armor-sword
407,21,roserade,black-2
407,22,roserade,white-2
408,15,cranidos,heartgold
408,27,cranidos,sun
408,18,cranidos,white
408,28,cranidos,moon
408,14,cranidos,platinum
408,13,cranidos,pearl
408,21,cranidos,black-2
408,30,cranidos,ultra-moon
408,12,cranidos,diamond
408,29,cranidos,ultra-sun
408,22,cranidos,white-2
408,16,cranidos,soulsilver
408,17,cranidos,black
410,15,shieldon,heartgold
410,27,shieldon,sun
410,18,shieldon,white
410,28,shieldon,moon
410,14,shieldon,platinum
410,13,shieldon,pearl
410,21,shieldon,black-2
410,30,shieldon,ultra-moon
410,12,shieldon,diamond
410,29,shieldon,ultra-sun
410,22,shieldon,white-2
410,16,shieldon,soulsilver
410,17,shieldon,black
412,15,burmy,heartgold
412,23,burmy,x
412,14,burmy,platinum
412,13,burmy,pearl
412,12,burmy,diamond
412,24,burmy,y
412,16,burmy,soulsilver
415,15,combee,heartgold
415,23,combee,x
415,33,combee,sword
415,34,combee,shield
415,50,combee,the-isle-of-armor-shield
415,18,combee,white
415,35,combee,the-isle-of-armor-sword
415,14,combee,platinum
415,13,combee,pearl
415,12,combee,diamond
415,24,combee,y
415,21,combee,black-2
415,22,combee,white-2
415,16,combee,soulsilver
415,17,combee,black
416,33,vespiquen,sword
416,34,vespiquen,shield
416,50,vespiquen,the-isle-of-armor-shield
416,18,vespiquen,white
416,35,vespiquen,the-isle-of-armor-sword
416,21,vespiquen,black-2
416,51,vespiquen,the-crown-tundra-shield
416,36,vespiquen,the-crown-tundra-sword
416,22,vespiquen,white-2
416,17,vespiquen,black
417,23,pachirisu,x
417,15,pachirisu,heartgold
417,14,pachirisu,platinum
417,13,pachirisu,pearl
417,12,pachirisu,diamond
417,24,pachirisu,y
417,21,pachirisu,black-2
417,22,pachirisu,white-2
417,16,pachirisu,soulsilver
418,15,buizel,heartgold
418,18,buizel,white
418,14,buizel,platinum
418,13,buizel,pearl
418,12,buizel,diamond
418,21,buizel,black-2
418,22,buizel,white-2
418,16,buizel,soulsilver
418,17,buizel,black
419,23,floatzel,x
419,15,floatzel,heartgold
419,29,floatzel,ultra-sun
419,18,floatzel,white
419,14,floatzel,platinum
419,13,floatzel,pearl
419,30,floatzel,ultra-moon
419,12,floatzel,diamond
419,24,floatzel,y
419,21,floatzel,black-2
419,22,floatzel,white-2
419,16,floatzel,soulsilver
419,17,floatzel,black
420,15,cherubi,heartgold
420,33,cherubi,sword
420,34,cherubi,shield
420,50,cherubi,the-isle-of-armor-shield
420,35,cherubi,the-isle-of-armor-sword
420,14,cherubi,platinum
420,13,cherubi,pearl
420,12,cherubi,diamond
420,16,cherubi,soulsilver
421,33,cherrim,sword
421,34,cherrim,shield
421,25,cherrim,omega-ruby
421,18,cherrim,white
421,26,cherrim,alpha-sapphire
421,17,cherrim,black
421,36,cherrim,the-crown-tundra-sword
421,51,cherrim,the-crown-tundra-shield
422,34,shellos,shield
422,33,shellos,sword
422,14,shellos,platinum
422,13,shellos,pearl
422,30,shellos,ultra-moon
422,12,shellos,diamond
422,29,shellos,ultra-sun
423,34,gastrodon,shield
423,33,gastrodon,sword
423,23,gastrodon,x
423,27,gastrodon,sun
423,29,gastrodon,ultra-sun
423,28,gastrodon,moon
423,14,gastrodon,platinum
423,13,gastrodon,pearl
423,30,gastrodon,ultra-moon
423,12,gastrodon,diamond
423,24,gastrodon,y
423,36,gastrodon,the-crown-tundra-sword
423,51,gastrodon,the-crown-tundra-shield
424,29,ambipom,ultra-sun
424,21,ambipom,black-2
424,30,ambipom,ultra-moon
424,22,ambipom,white-2
425,23,drifloon,x
425,33,drifloon,sword
425,34,drifloon,shield
425,27,drifloon,sun
425,50,drifloon,the-isle-of-armor-shield
425,35,drifloon,the-isle-of-armor-sword
425,28,drifloon,moon
425,14,drifloon,platinum
425,13,drifloon,pearl
425,21,drifloon,black-2
425,30,drifloon,ultra-moon
425,12,drifloon,diamond
425,24,drifloon,y
425,29,drifloon,ultra-sun
425,22,drifloon,white-2
426,33,drifblim,sword
426,34,drifblim,shield
426,23,drifblim,x
426,27,drifblim,sun
426,50,drifblim,the-isle-of-armor-shield
426,18,drifblim,white
426,35,drifblim,the-isle-of-armor-sword
426,28,drifblim,moon
426,36,drifblim,the-crown-tundra-sword
426,51,drifblim,the-crown-tundra-shield
426,24,drifblim,y
426,21,drifblim,black-2
426,22,drifblim,white-2
426,17,drifblim,black
427,15,buneary,heartgold
427,50,buneary,the-isle-of-armor-shield
427,29,buneary,ultra-sun
427,35,buneary,the-isle-of-armor-sword
427,14,buneary,platinum
427,13,buneary,pearl
427,30,buneary,ultra-moon
427,12,buneary,diamond
427,21,buneary,black-2
427,16,buneary,soulsilver
428,50,lopunny,the-isle-of-armor-shield
428,29,lopunny,ultra-sun
428,35,lopunny,the-isle-of-armor-sword
428,21,lopunny,black-2
428,30,lopunny,ultra-moon
428,36,lopunny,the-crown-tundra-sword
428,51,lopunny,the-crown-tundra-shield
429,27,mismagius,sun
429,18,mismagius,white
429,28,mismagius,moon
430,29,honchkrow,ultra-sun
430,30,honchkrow,ultra-moon
430,17,honchkrow,black
431,13,glameow,pearl
431,26,glameow,alpha-sapphire
431,25,glameow,omega-ruby
432,13,purugly,pearl
432,26,purugly,alpha-sapphire
432,25,purugly,omega-ruby
433,15,chingling,heartgold
433,23,chingling,x
433,14,chingling,platinum
433,13,chingling,pearl
433,12,chingling,diamond
433,24,chingling,y
433,16,chingling,soulsilver
434,23,stunky,x
434,34,stunky,shield
434,33,stunky,sword
434,12,stunky,diamond
434,24,stunky,y
435,33,skuntank,sword
435,34,skuntank,shield
435,12,skuntank,diamond
435,36,skuntank,the-crown-tundra-sword
435,51,skuntank,the-crown-tundra-shield
436,15,bronzor,heartgold
436,33,bronzor,sword
436,34,bronzor,shield
436,50,bronzor,the-isle-of-armor-shield
436,35,bronzor,the-isle-of-armor-sword
436,36,bronzor,the-crown-tundra-sword
436,14,bronzor,platinum
436,13,bronzor,pearl
436,12,bronzor,diamond
436,21,bronzor,black-2
436,22,bronzor,white-2
436,16,bronzor,soulsilver
436,51,bronzor,the-crown-tundra-shield
437,15,bronzong,heartgold
437,33,bronzong,sword
437,34,bronzong,shield
437,23,bronzong,x
437,50,bronzong,the-isle-of-armor-shield
437,18,bronzong,white
437,35,bronzong,the-isle-of-armor-sword
437,36,bronzong,the-crown-tundra-sword
437,14,bronzong,platinum
437,13,bronzong,pearl
437,51,bronzong,the-crown-tundra-shield
437,12,bronzong,diamond
437,24,bronzong,y
437,21,bronzong,black-2
437,22,bronzong,white-2
437,16,bronzong,soulsilver
437,17,bronzong,black
438,34,bonsly,shield
438,33,bonsly,sword
438,27,bonsly,sun
438,50,bonsly,the-isle-of-armor-shield
438,35,bonsly,the-isle-of-armor-sword
438,28,bonsly,moon
438,14,bonsly,platinum
438,13,bonsly,pearl
438,30,bonsly,ultra-moon
438,12,bonsly,diamond
438,29,bonsly,ultra-sun
439,23,mime-jr,x
439,33,mime-jr,sword
439,34,mime-jr,shield
439,29,mime-jr,ultra-sun
439,14,mime-jr,platinum
439,13,mime-jr,pearl
439,30,mime-jr,ultra-moon
439,12,mime-jr,diamond
439,24,mime-jr,y
439,36,mime-jr,the-crown-tundra-sword
439,51,mime-jr,the-crown-tundra-shield
440,25,happiny,omega-ruby
440,27,happiny,sun
440,50,happiny,the-isle-of-armor-shield
440,29,happiny,ultra-sun
440,35,happiny,the-isle-of-armor-sword
440,28,happiny,moon
440,14,happiny,platinum
440,13,happiny,pearl
440,26,happiny,alpha-sapphire
440,30,happiny,ultra-moon
440,12,happiny,diamond
440,21,happiny,black-2
440,22,happiny,white-2
441,15,chatot,heartgold
441,23,chatot,x
441,14,chatot,platinum
441,13,chatot,pearl
441,12,chatot,diamond
441,24,chatot,y
441,21,chatot,black-2
441,22,chatot,white-2
441,16,chatot,soulsilver
442,23,spiritomb,x
442,25,spiritomb,omega-ruby
442,14,spiritomb,platinum
442,13,spiritomb,pearl
442,26,spiritomb,alpha-sapphire
442,12,spiritomb,diamond
442,24,spiritomb,y
442,36,spiritomb,the-crown-tundra-sword
442,51,spiritomb,the-crown-tundra-shield
443,23,gible,x
443,15,gible,heartgold
443,14,gible,platinum
443,13,gible,pearl
443,12,gible,diamond
443,24,gible,y
443,21,gible,black-2
443,16,gible,soulsilver
443,51,gible,the-crown-tundra-shield
444,23,gabite,x
444,27,gabite,sun
444,28,gabite,moon
444,14,gabite,platinum
444,30,gabite,ultra-moon
444,24,gabite,y
444,29,gabite,ultra-sun
444,51,gabite,the-crown-tundra-shield
445,51,garchomp,the-crown-tundra-shield
446,33,munchlax,sword
446,34,munchlax,shield
446,27,munchlax,sun
446,29,munchlax,ultra-sun
446,28,munchlax,moon
446,14,munchlax,platinum
446,13,munchlax,pearl
446,30,munchlax,ultra-moon
446,12,munchlax,diamond
446,36,munchlax,the-crown-tundra-sword
446,51,munchlax,the-crown-tundra-shield
447,27,riolu,sun
447,36,riolu,the-crown-tundra-sword
447,21,riolu,black-2
447,17,riolu,black
447,14,riolu,platinum
447,24,riolu,y
447,22,riolu,white-2
447,18,riolu,white
447,13,riolu,pearl
447,30,riolu,ultra-moon
447,12,riolu,diamond
447,23,riolu,x
447,15,riolu,heartgold
447,33,riolu,sword
447,34,riolu,shield
447,28,riolu,moon
447,29,riolu,ultra-sun
447,16,riolu,soulsilver
447,51,riolu,the-crown-tundra-shield
448,34,lucario,shield
